-14.3596,167.0688,1
1.8921,127.3659,1
53.6152,161.3524,1
0.3835,-25.1154,1
-20.3501,-177.7931,1
-23.5958,179.5313,1
38.5585,-122.192,0
-5.6036,147.1311,1
-9.1173,122.463,1
-60.0563,-62.6894,1
2.3125,99.1256,1
13.3212,146.1396,1
57.145,-155.909,0
30.6758,141.703,1
-29.6255,-111.9277,1
20.4569,-105.3413,0
19.1686666666667,-155.496,0
-18.3576,-177.6402,1
14.3731,-91.0118,1
1.4785,128.0619,1
60.5026,-140.0962,0
57.104,-153.777,0
-49.8283,114.5381,1
-17.8053,-178.2624,1
-5.7354,153.3734,1
37.1027,-117.1152,0
61.151,-151.262,0
52.5052,-175.6925,0
63.093,-150.9,0
-7.4706,128.5884,1
39.7621666666667,-123.2915,0
51.0358,157.1623,1
50.8813,156.9934,1
35.4764,141.1246,1
25.9708,141.3565,1
37.5976666666667,-122.466,0
55.184,-155.687,0
33.5546666666667,-115.903666666667,0
12.6715,58.2188,1
-11.3995,162.701,1
53.9183,161.1334,1
-17.8239,-178.7671,1
19.0455,-67.2175,0
39.3723333333333,-123.232666666667,0
33.555,-115.901833333333,0
40.6809,-109.4502,0
-14.6141,167.1817,1
54.4028,-159.9633,0
58.515,-153.85,0
55.462,-159.43,0
33.9671666666667,-117.219666666667,0
51.6366,160.3765,1
-62.5849,-157.1073,1
39.3921666666667,-123.251333333333,1
-6.4271,154.5257,1
43.7097,-105.315,0
3.1248,126.9518,1
35.3473333333333,-117.796166666667,0
60.888,-151.807,0
1.107,126.2359,1
60.5511,-140.101,0
31.624,56.0405,1
34.5308,9.7188,1
5.4859,127.39,1
60.49,-140.308,0
52.0589,174.7984,0
4.8172,124.7389,1
56.536,-152.09,0
44.3208,-115.1829,0
60.4131,-139.6942,0
35.1231,69.2107,1
44.7282,149.0985,0
-16.1419,-69.4375,1
-5.5351,131.3271,1
62.982,-150.922,0
-30.3262,-178.527,1
25.6553,125.792,1
35.7471666666667,-121.250166666667,0
18.2645,-64.7163333333333,0
37.2852,74.5627,1
-12.1506,65.6191,1
11.6405,141.6444,1
-15.2335,167.4505,1
-8.6015,134.8568,1
-5.9054,128.0339,1
-40.6438,176.1357,1
44.5759,149.1437,1
-5.147,101.8441,1
-15.6659,-72.3899,1
44.539,149.3455,1
44.4926,149.4057,1
44.5171,149.3554,1
36.8305,71.3026,1
-22.6714,-66.8435,1
44.4305,12.1227,1
44.436,12.1283,1
44.6389,149.2371,1
59.824,-153.338,0
44.7091,149.2101,1
-18.1108,-178.1857,1
44.554,149.3153,2
-21.3159,-68.9419,1
51.6807,-179.9997,0
3.3115,126.5462,1
-3.891,145.0829,1
17.9013333333333,-66.8438333333333,0
-5.6393,147.77,1
56.779,-156.666,0
61.201,-147.11,0
-29.5287,-112.423,1
18.4176666666667,-66.1376666666667,0
60.5094,-139.6655,0
19.5318333333333,-155.759166666667,0
3.4644,127.1051,1
-29.822,-111.874,2
31.665,-104.365,0
2.9517,126.8111,1
60.5366,-139.8197,0
2.378,128.2744,1
2.8493,126.5209,1
-4.7102,102.611,1
60.5546,-139.8449,0
2.628,96.1186,1
49.0845,156.4212,1
-7.9265,108.3828,1
51.2604,159.607,1
-56.3899,-25.3524,1
-1.861,101.688,1
14.3943,-93.3517,1
-20.2129,-69.1871,1
-33.4308,77.7711,1
51.1353,-179.7896,0
52.0429,-172.2743,1
-7.4335,128.904,1
-4.3883,128.6763,1
35.274,-101.763,0
3.6294,126.589,1
51.1748,177.4448,1
-59.902,-61.9393,1
3.376,126.7562,1
19.561,-65.3936666666667,0
44.0781,-105.4051,0
37.4149,137.2779,1
-2.9085,139.6644,1
4.5327,96.3277,1
60.5653,-139.8288,0
62.485,-153.254,0
45.1266,142.3078,1
9.9764,125.8857,1
-5.5021,101.2879,1
-7.0949,155.4954,1
45.0523,142.1594,1
44.897,148.3444,1
60.5498,-140.033,0
38.3674,142.0102,1
24.6964,121.9892,1
8.8834,-84.0943,1
51.4741,159.7094,1
-0.169,124.7063,1
25.2005,141.1041,1
30.9224,48.0921,1
-59.3283,-25.8317,1
60.651,-142.978,0
59.953,-146.663,0
-0.3051,123.5781,1
-24.9426,-70.0822,1
35.0556666666667,-119.0035,0
18.1216666666667,-66.6903333333333,0
45.8589,6.7793,0
51.793,158.4444,1
55.866,162.7326,1
52.8692,159.2631,1
58.853,-154.981,0
3.3369,126.5792,1
55.8075,162.7257,1
60.5395,-139.9536,0
55.8789,162.805,1
31.5586666666667,-115.678333333333,0
51.9338,158.4306,1
-10.5592,113.3836,1
31.1632,140.951,1
18.9358333333333,-66.8366666666667,0
19.0938333333333,-66.8781666666667,0
18.95,-66.8403333333333,0
36.512,68.2313,1
50.604,176.1298,1
